customer_id,name,company,segment,ltv,orders,successful_payments,failed_payments,avg_delay_days,promises_made,promises_kept,city,preferred_device,email,phone
CUST000265,Neha Chawla,,normal,33400.0,3,2,1,1.4,1,1,Chennai,iOS,,
CUST000266,Rahul Iyer,,group_d_broken_promise,38400.0,8,3,5,24.9,5,1,Indore,Android,,
CUST000267,Simran Malhotra,Iyer Apparel Pvt Ltd,b2b,322700.0,46,40,6,12.1,3,3,Jaipur,iOS,,
CUST000268,Myra Verma,,group_d_broken_promise,33100.0,8,4,4,16.4,6,2,Chennai,Android,,
CUST000269,Ananya Mehta,,group_d_broken_promise,15900.0,3,1,2,20.3,6,2,Kolkata,Android,,
CUST000270,Aarav Joshi,,dormant_high_ltv,293500.0,34,33,1,9.0,0,0,Bangalore,iOS,,
CUST000271,Vivaan Patel,,dormant_high_ltv,286600.0,47,44,3,1.1,1,1,Pune,iOS,,
CUST000272,Aditya Rao,,group_d_broken_promise,13800.0,2,1,1,43.0,9,1,Hyderabad,Android,,
CUST000273,Vivaan Mehta,,dormant_high_ltv,252100.0,28,27,1,3.9,0,0,Hyderabad,Android,,
CUST000274,Sanya Sharma,,normal,33900.0,6,5,1,5.5,0,0,Hyderabad,Android,,
CUST000275,Aman Rao,,normal,5000.0,4,3,1,0.6,2,2,Ahmedabad,Android,,
CUST000276,Myra Gupta,,normal,15900.0,4,3,1,6.4,1,1,Jaipur,Desktop,,
CUST000277,Rohan Singh,Singh Enterprises Pvt Ltd,b2b,449500.0,58,49,9,8.5,3,3,Pune,Android,,
CUST000278,Karan Reddy,,normal,25500.0,3,3,0,5.3,2,2,Ahmedabad,Android,,
CUST000279,Diya Sharma,,normal,16500.0,6,6,0,0.7,1,1,Jaipur,Desktop,,
CUST000280,Simran Chawla,,normal,15100.0,1,1,0,1.2,2,2,Pune,Android,,
CUST000281,Rahul Bose,,dormant_high_ltv,277800.0,48,44,4,3.3,1,1,Nagpur,Android,,
CUST000282,Arjun Bose,,group_d_broken_promise,37000.0,3,1,2,33.8,6,1,Pune,iOS,,
CUST000283,Karan Bose,Nair Retail Pvt Ltd,b2b,559200.0,57,55,2,9.2,5,4,Jaipur,iOS,,
CUST000284,Meera Joshi,Verma Tech Pvt Ltd,b2b,352600.0,55,53,2,7.3,5,4,Lucknow,Android,,
CUST000285,Rohan Patel,,normal,13900.0,4,3,1,5.4,0,0,Mumbai,Android,,
CUST000286,Aditya Joshi,,normal,8600.0,3,2,1,1.9,0,0,Pune,Android,,
CUST000287,Vivaan Reddy,,dormant_high_ltv,513400.0,57,55,2,1.9,2,2,Pune,iOS,,
CUST000288,Saanvi Joshi,,normal,24800.0,8,7,1,0.8,1,1,Hyderabad,iOS,,
CUST000289,Kiara Reddy,,normal,14600.0,3,2,1,0.7,0,0,Pune,Desktop,,
CUST000290,Rohan Malhotra,,group_d_broken_promise,9400.0,3,1,2,49.9,7,1,Delhi,Android,,
CUST000291,Priya Patel,,normal,16100.0,2,2,0,7.1,0,0,Bangalore,iOS,,
CUST000292,Kabir Kapoor,,dormant_high_ltv,266200.0,40,38,2,5.7,2,1,Jaipur,Desktop,,
CUST000293,Arjun Sharma,,normal,18400.0,4,4,0,0.7,2,2,Pune,iOS,,
CUST000294,Arjun Reddy,,group_d_broken_promise,66600.0,9,5,4,33.8,4,1,Pune,Desktop,,
CUST000295,Rohan Gupta,,normal,26900.0,7,5,2,1.8,2,2,Pune,Android,,
CUST000296,Ananya Bose,,normal,23000.0,5,4,1,2.8,2,2,Pune,iOS,,
CUST000297,Kabir Sharma,,normal,22400.0,3,2,1,0.7,0,0,Lucknow,Desktop,,
CUST000298,Kiara Singh,,normal,6100.0,1,1,0,12.2,0,0,Hyderabad,Android,,
CUST000299,Kiara Patel,,normal,32400.0,4,3,1,0.8,2,2,Ahmedabad,Android,,
CUST000300,Vivaan Singh,,normal,44800.0,6,6,0,5.5,0,0,Hyderabad,Android,,
CUST000301,Diya Rao,,normal,22100.0,3,3,0,0.8,2,2,Hyderabad,Android,,
CUST000302,Karan Nair,,group_d_broken_promise,17500.0,3,1,2,22.8,3,0,Kolkata,Desktop,,
CUST000303,Karan Reddy,,normal,11300.0,6,6,0,5.5,1,1,Kolkata,Android,,
CUST000304,Ishaan Patel,,normal,15300.0,2,2,0,2.6,0,0,Nagpur,Android,,
CUST000305,Simran Kapoor,,normal,11600.0,4,3,1,2.2,2,2,Delhi,Android,,
CUST000306,Rohan Bose,,normal,42000.0,5,4,1,8.6,1,1,Lucknow,iOS,,
CUST000307,Rohan Rao,,normal,16000.0,3,3,0,1.2,0,0,Ahmedabad,iOS,,
CUST000308,Aman Kapoor,,normal,22600.0,3,3,0,5.9,2,2,Lucknow,iOS,,
CUST000309,Kabir Verma,Joshi Logistics Pvt Ltd,b2b,266100.0,42,39,3,5.3,4,4,Hyderabad,iOS,,
CUST000310,Aditya Joshi,,group_d_broken_promise,46500.0,3,2,1,25.4,7,2,Chennai,Android,,
CUST000311,Simran Malhotra,,normal,18000.0,1,1,0,1.4,1,1,Bangalore,Desktop,,
CUST000312,Aarav Gupta,,normal,26300.0,3,2,1,0.3,0,0,Lucknow,Android,,
CUST000313,Ishaan Reddy,Bose Logistics Pvt Ltd,b2b,566500.0,57,51,6,5.1,1,1,Pune,Desktop,,
CUST000314,Aditya Reddy,,normal,12900.0,3,2,1,3.3,2,1,Nagpur,Android,,
CUST000315,Meera Joshi,,normal,22200.0,3,2,1,5.3,2,2,Lucknow,iOS,,
CUST000316,Neha Reddy,Malhotra Enterprises Pvt Ltd,b2b,464700.0,49,47,2,3.9,2,2,Chennai,Android,,
CUST000317,Ananya Nair,,normal,16100.0,3,2,1,4.4,0,0,Lucknow,iOS,,
CUST000318,Ananya Gupta,,normal,34700.0,5,4,1,5.2,1,1,Pune,iOS,,
CUST000319,Kiara Singh,Gupta Retail Pvt Ltd,b2b,220100.0,33,27,6,7.5,4,3,Lucknow,Android,,
CUST000320,Vivaan Bose,,normal,6400.0,1,1,0,1.0,0,0,Bangalore,Android,,
CUST000321,Ishaan Mehta,,normal,17000.0,2,1,1,1.9,1,1,Delhi,iOS,,
CUST000322,Ananya Gupta,,normal,32900.0,6,5,1,0.1,2,2,Ahmedabad,iOS,,
CUST000323,Arjun Iyer,Rao Foods Pvt Ltd,b2b,355600.0,43,39,4,4.9,2,1,Chennai,Desktop,,
CUST000324,Priya Rao,,normal,31000.0,2,1,1,4.2,2,2,Pune,iOS,,
CUST000325,Sanya Bose,,normal,9000.0,2,1,1,2.0,2,2,Jaipur,iOS,,
CUST000326,Aman Reddy,,normal,29200.0,3,2,1,1.9,0,0,Indore,Desktop,,
CUST000327,Sanya Singh,,normal,12300.0,2,2,0,0.6,0,0,Delhi,Android,,
CUST000328,Aarav Mehta,,normal,14100.0,4,3,1,0.7,2,2,Jaipur,iOS,,
CUST000329,Ananya Verma,,normal,32000.0,4,3,1,2.6,0,0,Kolkata,Desktop,,
CUST000330,Rahul Chawla,Nair Apparel Pvt Ltd,b2b,686700.0,48,40,8,8.2,3,3,Ahmedabad,Android,,
CUST000331,Myra Chawla,,normal,16900.0,3,3,0,2.5,1,1,Indore,Android,,
CUST000332,Priya Iyer,Joshi Enterprises Pvt Ltd,b2b,436400.0,74,64,10,4.4,4,4,Delhi,iOS,,
CUST000333,Sanya Rao,,normal,8700.0,2,1,1,5.4,2,2,Pune,iOS,,
CUST000334,Aman Gupta,,normal,10800.0,3,3,0,1.2,1,1,Indore,iOS,,
CUST000335,Kiara Iyer,,group_d_broken_promise,19200.0,3,1,2,33.2,3,0,Jaipur,Android,,
CUST000336,Saanvi Kapoor,,normal,20500.0,5,4,1,0.4,2,2,Indore,Android,,
CUST000337,Diya Reddy,,group_d_broken_promise,34800.0,4,2,2,32.7,9,3,Hyderabad,Android,,
CUST000338,Simran Chawla,,normal,16600.0,1,1,0,11.2,0,0,Chennai,Desktop,,
CUST000339,Sanya Bose,,group_d_broken_promise,14000.0,2,1,1,36.2,6,1,Kolkata,Android,,
CUST000340,Aarav Sharma,,normal,16400.0,1,1,0,2.5,0,0,Indore,iOS,,
CUST000341,Sanya Malhotra,,group_d_broken_promise,26600.0,1,0,1,21.8,6,2,Mumbai,Android,,
CUST000342,Aditya Verma,,normal,26000.0,3,2,1,6.5,2,2,Bangalore,iOS,,
CUST000343,Diya Singh,,normal,23700.0,3,3,0,5.5,1,1,Kolkata,Desktop,,
CUST000344,Simran Bose,,normal,17200.0,6,6,0,0.9,2,2,Mumbai,Desktop,,
CUST000345,Aman Joshi,,normal,31200.0,4,3,1,2.0,1,1,Kolkata,iOS,,
CUST000346,Priya Bose,,normal,26100.0,5,4,1,1.2,0,0,Nagpur,Android,,
CUST000347,Diya Kapoor,,normal,22900.0,2,2,0,4.1,1,1,Chennai,Android,,
CUST000348,Neha Singh,Rao Textiles Pvt Ltd,b2b,367200.0,44,36,8,4.6,1,1,Kolkata,Android,,
CUST000349,Saanvi Mehta,,normal,15300.0,5,4,1,3.7,2,1,Jaipur,Android,,
CUST000350,Kiara Malhotra,,group_d_broken_promise,10500.0,3,2,1,21.7,9,2,Mumbai,iOS,,
CUST000351,Arjun Bose,,normal,33800.0,5,5,0,5.3,1,1,Mumbai,Android,,
CUST000352,Karan Iyer,,group_d_broken_promise,30800.0,4,2,2,44.0,4,1,Pune,Android,,
CUST000353,Rohan Reddy,,normal,16300.0,1,1,0,1.5,2,1,Nagpur,Desktop,,
CUST000354,Ananya Joshi,,normal,17100.0,2,1,1,6.7,1,1,Bangalore,Android,,
CUST000355,Arjun Gupta,,normal,42500.0,4,3,1,1.3,0,0,Jaipur,iOS,,
CUST000356,Rohan Nair,,normal,12600.0,2,2,0,2.5,0,0,Indore,Android,,
CUST000357,Vivaan Bose,,normal,12500.0,2,2,0,3.0,1,1,Mumbai,Desktop,,
CUST000358,Rohan Malhotra,,normal,17400.0,2,2,0,3.0,0,0,Chennai,iOS,,
CUST000359,Priya Verma,,normal,11300.0,2,2,0,1.9,2,2,Lucknow,Desktop,,
CUST000360,Kabir Joshi,,normal,11400.0,3,2,1,4.0,1,1,Ahmedabad,Android,,
CUST000361,Aman Patel,,normal,41900.0,8,7,1,0.5,1,1,Ahmedabad,iOS,,
CUST000362,Rahul Malhotra,,group_d_broken_promise,13900.0,2,1,1,15.5,11,2,Ahmedabad,iOS,,
CUST000363,Priya Gupta,,group_d_broken_promise,15000.0,2,1,1,17.1,6,1,Delhi,Android,,
CUST000364,Arjun Iyer,,group_d_broken_promise,20800.0,2,1,1,16.0,8,2,Ahmedabad,Desktop,,
CUST000365,Saanvi Singh,,normal,17300.0,3,2,1,2.9,2,2,Hyderabad,iOS,,
CUST000366,Diya Iyer,,normal,23300.0,5,4,1,1.5,1,1,Kolkata,iOS,,
CUST000367,Ananya Singh,,normal,9400.0,4,3,1,1.3,0,0,Kolkata,iOS,,
CUST000368,Aman Malhotra,,normal,12100.0,3,2,1,0.2,2,2,Jaipur,Android,,
CUST000369,Myra Nair,Bose Exports Pvt Ltd,b2b,254900.0,42,34,8,5.6,3,2,Pune,iOS,,
CUST000370,Rahul Rao,,normal,44900.0,6,5,1,0.4,0,0,Kolkata,Android,,
CUST000371,Ananya Singh,,normal,11300.0,4,3,1,6.7,1,1,Kolkata,iOS,,
CUST000372,Aman Bose,Joshi Industries Pvt Ltd,b2b,254700.0,30,25,5,10.5,4,3,Bangalore,Android,,
CUST000373,Kabir Kapoor,,normal,23700.0,6,4,2,6.8,0,0,Jaipur,Android,,
CUST000374,Myra Gupta,Mehta Foods Pvt Ltd,b2b,477400.0,44,38,6,5.3,4,3,Jaipur,iOS,,
CUST000375,Aarav Kapoor,,group_d_broken_promise,23000.0,5,2,3,44.0,10,1,Nagpur,iOS,,
CUST000376,Arjun Malhotra,,group_d_broken_promise,33700.0,11,5,6,16.8,9,1,Chennai,Android,,
CUST000377,Ishaan Chawla,,normal,4800.0,2,2,0,0.5,1,1,Mumbai,Android,,
CUST000378,Meera Chawla,,normal,9000.0,2,2,0,7.3,1,1,Pune,Android,,
CUST000379,Myra Malhotra,,normal,17100.0,2,2,0,4.8,2,2,Bangalore,iOS,,
CUST000380,Kiara Verma,,normal,30800.0,3,3,0,4.1,0,0,Nagpur,Desktop,,
CUST000381,Aarav Iyer,,normal,19900.0,3,3,0,0.8,0,0,Chennai,iOS,,
CUST000382,Ishaan Chawla,,normal,17900.0,4,3,1,1.9,2,2,Bangalore,Android,,
CUST000383,Rahul Nair,,normal,27200.0,2,2,0,6.2,0,0,Delhi,Android,,
CUST000384,Meera Sharma,,normal,22000.0,6,5,1,10.6,1,1,Indore,iOS,,
CUST000385,Diya Nair,,normal,7900.0,4,3,1,4.2,0,0,Mumbai,Android,,
CUST000386,Karan Iyer,,normal,19300.0,2,2,0,6.1,1,1,Bangalore,iOS,,
CUST000387,Sanya Bose,,normal,15400.0,4,3,1,3.5,0,0,Lucknow,Desktop,,
CUST000388,Simran Kapoor,,normal,17600.0,3,2,1,5.7,0,0,Bangalore,Android,,
CUST000389,Vivaan Verma,,group_d_broken_promise,32000.0,3,1,2,27.4,7,1,Nagpur,Android,,
CUST000390,Sanya Iyer,,normal,15200.0,6,5,1,2.1,0,0,Chennai,Android,,
CUST000391,Karan Reddy,,normal,19400.0,3,2,1,9.7,1,1,Pune,Android,,
CUST000392,Aarav Kapoor,,group_d_broken_promise,28000.0,5,3,2,24.1,5,1,Lucknow,iOS,,
CUST000393,Rahul Iyer,,normal,24100.0,4,3,1,0.3,0,0,Ahmedabad,Desktop,,
CUST000394,Aarav Patel,,normal,9900.0,4,4,0,1.9,0,0,Kolkata,iOS,,
CUST000395,Vivaan Singh,,dormant_high_ltv,275600.0,27,24,3,2.5,1,1,Jaipur,iOS,,
CUST000396,Rohan Mehta,,normal,13600.0,3,3,0,2.9,2,2,Bangalore,Android,,
CUST000397,Ananya Singh,,normal,26800.0,2,2,0,0.9,0,0,Lucknow,Desktop,,
CUST000398,Simran Bose,Bose Tech Pvt Ltd,b2b,262300.0,31,30,1,6.9,5,4,Kolkata,iOS,,
CUST000399,Aditya Joshi,,normal,28500.0,4,3,1,2.5,2,2,Nagpur,Desktop,,
CUST000400,Rohan Bose,,normal,38800.0,3,2,1,1.4,0,0,Pune,iOS,,
CUST000401,Saanvi Mehta,Chawla Foods Pvt Ltd,b2b,409500.0,47,44,3,3.9,2,1,Nagpur,Android,,
CUST000402,Aditya Bose,,normal,20100.0,4,3,1,2.7,0,0,Indore,Android,,
CUST000403,Meera Malhotra,,normal,13300.0,2,2,0,6.4,0,0,Chennai,iOS,,
CUST000404,Karan Sharma,,group_d_broken_promise,40600.0,8,3,5,36.9,10,2,Nagpur,iOS,,
CUST000405,Kiara Patel,,normal,13800.0,2,2,0,1.7,1,1,Bangalore,Android,,
CUST000406,Arjun Mehta,,normal,19800.0,5,4,1,2.8,1,1,Ahmedabad,iOS,,
CUST000407,Sanya Kapoor,Gupta Industries Pvt Ltd,b2b,352300.0,56,54,2,4.2,3,2,Lucknow,iOS,,
CUST000408,Diya Sharma,,normal,12000.0,2,1,1,3.0,2,2,Indore,Android,,
CUST000409,Myra Iyer,,group_d_broken_promise,31500.0,3,2,1,21.6,10,2,Lucknow,Android,,
CUST000410,Diya Kapoor,,normal,37400.0,8,7,1,2.4,0,0,Jaipur,Desktop,,
CUST000411,Vivaan Mehta,,normal,15100.0,2,2,0,7.0,2,2,Lucknow,Android,,
CUST000412,Meera Nair,,normal,34700.0,1,1,0,1.5,2,2,Lucknow,Android,,
CUST000413,Rohan Mehta,,group_d_broken_promise,32700.0,4,2,2,40.3,5,1,Indore,iOS,,
CUST000414,Karan Kapoor,,normal,11300.0,4,4,0,0.3,1,1,Lucknow,iOS,,
CUST000415,Simran Mehta,,dormant_high_ltv,417800.0,48,45,3,0.1,2,2,Bangalore,Android,,
CUST000416,Myra Gupta,Rao Industries Pvt Ltd,b2b,400700.0,59,54,5,4.0,2,2,Ahmedabad,Android,,
CUST000417,Diya Bose,,group_d_broken_promise,14900.0,3,2,1,21.8,6,1,Hyderabad,iOS,,
CUST000418,Aditya Malhotra,,normal,17600.0,3,2,1,3.9,0,0,Indore,Android,,
CUST000419,Kabir Joshi,,group_d_broken_promise,42200.0,6,3,3,16.6,8,3,Lucknow,Android,,
CUST000420,Kabir Bose,,normal,16300.0,4,3,1,4.9,2,1,Nagpur,Android,,
CUST000421,Priya Nair,,normal,9200.0,4,3,1,0.3,0,0,Indore,iOS,,
CUST000422,Ananya Singh,,dormant_high_ltv,455200.0,63,55,8,0.2,0,0,Jaipur,Android,,
CUST000423,Priya Chawla,,dormant_high_ltv,403700.0,42,39,3,4.6,1,1,Jaipur,Android,,
CUST000424,Diya Iyer,,dormant_high_ltv,306500.0,39,35,4,0.6,0,0,Chennai,Android,,
CUST000425,Ananya Chawla,,normal,16900.0,4,3,1,1.3,0,0,Nagpur,iOS,,
CUST000426,Vivaan Gupta,,normal,22000.0,2,2,0,2.8,2,2,Jaipur,Android,,
CUST000427,Neha Rao,Kapoor Enterprises Pvt Ltd,b2b,341700.0,27,22,5,9.3,3,2,Kolkata,iOS,,
CUST000428,Aarav Mehta,,normal,6200.0,2,2,0,1.0,1,1,Ahmedabad,Desktop,,
CUST000429,Neha Malhotra,,dormant_high_ltv,288000.0,41,36,5,4.5,2,2,Indore,Desktop,,
CUST000430,Ananya Sharma,,normal,25300.0,7,7,0,2.1,2,2,Kolkata,Desktop,,
CUST000431,Priya Rao,,normal,22900.0,5,4,1,4.6,0,0,Lucknow,Android,,
CUST000432,Simran Singh,,normal,19200.0,5,4,1,0.4,2,2,Jaipur,Android,,
CUST000433,Simran Sharma,,normal,27900.0,6,5,1,1.5,0,0,Kolkata,iOS,,
CUST000434,Karan Verma,,normal,28800.0,3,2,1,5.5,0,0,Hyderabad,Android,,
CUST000435,Arjun Rao,,dormant_high_ltv,414600.0,47,44,3,3.6,2,1,Delhi,iOS,,
CUST000436,Saanvi Nair,Bose Textiles Pvt Ltd,b2b,429100.0,49,40,9,14.7,4,3,Kolkata,iOS,,
CUST000437,Aman Singh,,group_d_broken_promise,39500.0,8,4,4,39.6,5,2,Kolkata,Android,,
CUST000438,Aarav Mehta,,normal,65000.0,11,10,1,6.0,1,1,Mumbai,Desktop,,
CUST000439,Aditya Malhotra,,normal,9000.0,1,1,0,2.9,1,1,Jaipur,Android,,
CUST000440,Rahul Sharma,,normal,40300.0,5,4,1,3.6,1,1,Delhi,Android,,
CUST000441,Aditya Iyer,,normal,31600.0,8,7,1,0.3,2,2,Chennai,Android,,
CUST000442,Meera Malhotra,,group_d_broken_promise,28700.0,3,1,2,25.7,9,1,Bangalore,iOS,,
CUST000443,Karan Bose,,normal,22900.0,2,1,1,6.7,1,1,Nagpur,iOS,,
CUST000444,Ananya Iyer,,group_d_broken_promise,38800.0,6,3,3,46.9,9,1,Jaipur,iOS,,
CUST000445,Simran Malhotra,Kapoor Apparel Pvt Ltd,b2b,508900.0,55,49,6,8.2,1,1,Bangalore,Android,,
CUST000446,Priya Verma,,normal,11400.0,2,2,0,1.5,1,1,Nagpur,Desktop,,
CUST000447,Aditya Mehta,,normal,15700.0,6,6,0,0.3,2,2,Ahmedabad,Android,,
CUST000448,Myra Singh,,normal,14600.0,1,1,0,3.9,1,1,Chennai,Desktop,,
CUST000449,Rahul Chawla,,dormant_high_ltv,391800.0,43,38,5,0.5,0,0,Kolkata,iOS,,
CUST000450,Rahul Joshi,,normal,18200.0,3,3,0,2.2,1,1,Mumbai,Desktop,,
CUST000451,Neha Verma,,dormant_high_ltv,365700.0,31,27,4,4.6,2,1,Jaipur,Android,,
CUST000452,Rahul Reddy,,normal,27300.0,4,3,1,1.7,0,0,Delhi,Android,,
CUST000453,Saanvi Gupta,,normal,36400.0,4,4,0,5.4,1,1,Lucknow,Android,,
CUST000454,Diya Kapoor,,group_d_broken_promise,25500.0,1,1,0,42.7,4,1,Chennai,iOS,,
CUST000455,Karan Kapoor,,group_d_broken_promise,54600.0,10,6,4,16.0,6,1,Chennai,iOS,,
CUST000456,Aarav Iyer,,group_d_broken_promise,27300.0,2,1,1,35.8,4,1,Hyderabad,iOS,,
CUST000457,Karan Nair,,normal,46300.0,9,8,1,7.2,1,1,Mumbai,iOS,,
CUST000458,Myra Iyer,,normal,15800.0,3,3,0,5.0,1,1,Kolkata,Android,,
CUST000459,Ishaan Malhotra,,normal,21100.0,6,5,1,1.2,2,2,Nagpur,Desktop,,
CUST000460,Arjun Chawla,,normal,12500.0,2,1,1,2.9,2,2,Kolkata,Android,,
CUST000461,Priya Kapoor,,normal,32300.0,3,2,1,1.6,0,0,Nagpur,iOS,,
CUST000462,Aditya Iyer,,group_d_broken_promise,25100.0,4,2,2,27.2,8,1,Bangalore,iOS,,
CUST000463,Kabir Iyer,,normal,23700.0,4,3,1,10.9,0,0,Hyderabad,Desktop,,
CUST000464,Rahul Chawla,Kapoor Apparel Pvt Ltd,b2b,343700.0,39,35,4,5.7,4,4,Kolkata,Android,,
CUST000465,Ishaan Joshi,,normal,17300.0,2,2,0,4.1,2,2,Kolkata,Android,,
CUST000466,Vivaan Singh,,normal,8700.0,1,1,0,0.9,1,1,Delhi,Android,,
CUST000467,Rohan Sharma,,normal,21300.0,6,5,1,7.5,0,0,Delhi,Desktop,,
CUST000468,Aman Mehta,,normal,22400.0,3,3,0,2.0,0,0,Jaipur,Android,,
CUST000469,Rahul Joshi,,group_d_broken_promise,31700.0,8,5,3,40.9,5,1,Mumbai,Desktop,,
CUST000470,Diya Rao,,normal,7500.0,1,1,0,0.9,0,0,Kolkata,Android,,
CUST000471,Saanvi Sharma,,normal,10000.0,1,1,0,4.1,0,0,Lucknow,iOS,,
CUST000472,Diya Verma,,normal,21000.0,2,2,0,2.8,2,1,Lucknow,Desktop,,
CUST000473,Vivaan Iyer,,group_d_broken_promise,60600.0,10,4,6,21.8,6,1,Kolkata,Android,,
CUST000474,Kiara Patel,,group_d_broken_promise,19500.0,3,2,1,38.2,9,1,Hyderabad,Android,,
CUST000475,Rohan Verma,Iyer Exports Pvt Ltd,b2b,492300.0,61,59,2,5.3,5,4,Jaipur,iOS,,
CUST000476,Myra Singh,Sharma Traders Pvt Ltd,b2b,593400.0,67,58,9,3.8,2,1,Delhi,Android,,
CUST000477,Meera Reddy,,normal,44200.0,5,4,1,4.5,2,2,Nagpur,iOS,,
CUST000478,Arjun Iyer,,normal,34000.0,5,4,1,3.8,2,2,Lucknow,Android,,
CUST000479,Myra Joshi,,normal,17600.0,4,3,1,0.9,0,0,Chennai,iOS,,
CUST000480,Sanya Nair,,normal,16300.0,3,3,0,0.8,1,1,Bangalore,Android,,
CUST000481,Sanya Joshi,,normal,13400.0,3,2,1,10.9,2,2,Mumbai,iOS,,
CUST000482,Simran Singh,Bose Exports Pvt Ltd,b2b,408300.0,48,45,3,10.4,3,3,Ahmedabad,Android,,
CUST000483,Diya Nair,,normal,12700.0,2,2,0,4.4,0,0,Ahmedabad,Desktop,,
CUST000484,Ishaan Gupta,Singh Traders Pvt Ltd,b2b,472900.0,56,48,8,8.6,2,2,Lucknow,Desktop,,
CUST000485,Rahul Rao,,dormant_high_ltv,506600.0,65,60,5,3.6,2,2,Kolkata,Android,,
CUST000486,Myra Nair,,normal,16900.0,5,4,1,2.3,0,0,Bangalore,Android,,
CUST000487,Kabir Mehta,,normal,51100.0,7,6,1,1.8,0,0,Ahmedabad,Android,,
CUST000488,Sanya Gupta,Kapoor Traders Pvt Ltd,b2b,237900.0,32,26,6,15.7,3,3,Jaipur,Desktop,,
CUST000489,Arjun Gupta,,normal,16200.0,5,4,1,1.8,2,1,Hyderabad,Android,,
CUST000490,Rohan Sharma,,normal,19400.0,2,2,0,1.6,2,2,Nagpur,iOS,,
CUST000491,Aditya Kapoor,,normal,10300.0,1,1,0,1.4,1,1,Bangalore,Android,,
CUST000492,Saanvi Gupta,,normal,25700.0,2,2,0,0.8,1,1,Delhi,Desktop,,
CUST000493,Rohan Reddy,,normal,19200.0,3,2,1,8.6,0,0,Bangalore,iOS,,
CUST000494,Ananya Reddy,Sharma Solutions Pvt Ltd,b2b,346200.0,51,42,9,8.4,3,3,Nagpur,Android,,
CUST000495,Aman Verma,,normal,15700.0,1,1,0,2.6,1,1,Jaipur,Android,,
CUST000496,Neha Mehta,,normal,11600.0,4,3,1,1.4,0,0,Kolkata,Android,,
CUST000497,Karan Rao,,normal,13100.0,2,1,1,0.5,2,2,Bangalore,Android,,
CUST000498,Kabir Gupta,,normal,15200.0,5,4,1,4.1,1,1,Mumbai,Desktop,,
CUST000499,Diya Joshi,,normal,15700.0,1,1,0,15.9,1,1,Nagpur,Android,,
CUST000500,Arjun Kapoor,,normal,11500.0,3,2,1,2.4,2,2,Hyderabad,Android,,
CUST000501,Neha Chawla,,normal,18300.0,2,1,1,1.3,2,2,Lucknow,iOS,,
CUST000502,Rohan Joshi,,normal,21500.0,3,2,1,3.2,0,0,Lucknow,iOS,,
CUST000503,Saanvi Chawla,,normal,28100.0,5,4,1,1.9,2,2,Ahmedabad,Android,,
CUST000504,Rahul Patel,,normal,42900.0,3,2,1,1.8,2,2,Bangalore,Desktop,,
CUST000505,Ishaan Joshi,,normal,7400.0,2,2,0,0.3,2,1,Nagpur,iOS,,
CUST000506,Diya Nair,,normal,23200.0,4,3,1,1.3,1,1,Indore,Desktop,,
CUST000507,Sanya Sharma,Reddy Retail Pvt Ltd,b2b,212100.0,23,22,1,3.1,4,3,Jaipur,Android,,
CUST000508,Aman Gupta,,normal,16600.0,3,2,1,4.1,1,1,Nagpur,Android,,
CUST000509,Aarav Nair,,normal,6500.0,2,2,0,0.7,2,2,Chennai,iOS,,
CUST000510,Ishaan Joshi,,group_d_broken_promise,30600.0,7,3,4,22.8,5,1,Lucknow,iOS,,
CUST000511,Diya Reddy,,dormant_high_ltv,385000.0,50,49,1,5.4,0,0,Jaipur,Android,,
CUST000512,Rohan Kapoor,,normal,13900.0,1,1,0,3.1,1,1,Lucknow,Android,,
CUST000513,Rahul Malhotra,,dormant_high_ltv,282400.0,40,38,2,1.6,2,2,Lucknow,iOS,,
CUST000514,Aarav Patel,Sharma Apparel Pvt Ltd,b2b,303500.0,39,34,5,13.4,4,3,Delhi,iOS,,
CUST000515,Aarav Joshi,Iyer Distributors Pvt Ltd,b2b,347800.0,49,42,7,4.0,2,2,Jaipur,Android,,
CUST000516,Aditya Patel,,group_d_broken_promise,20200.0,5,2,3,22.2,3,1,Lucknow,iOS,,
CUST000517,Myra Nair,Malhotra Tech Pvt Ltd,b2b,710300.0,56,45,11,3.5,3,3,Indore,Android,,
CUST000518,Priya Rao,,normal,7900.0,1,1,0,2.7,0,0,Jaipur,Android,,
CUST000519,Ananya Bose,,dormant_high_ltv,366200.0,52,48,4,4.1,2,2,Bangalore,Desktop,,
CUST000520,Simran Malhotra,,normal,26600.0,3,2,1,1.6,2,2,Indore,Android,,
CUST000521,Aman Malhotra,,normal,24900.0,3,2,1,1.0,2,2,Delhi,iOS,,
CUST000522,Myra Chawla,,normal,20500.0,1,1,0,1.9,0,0,Indore,Desktop,,
CUST000523,Kiara Kapoor,,group_d_broken_promise,25100.0,4,2,2,23.0,8,3,Bangalore,Desktop,,
CUST000524,Meera Kapoor,,normal,13200.0,1,1,0,0.8,1,1,Ahmedabad,Android,,
CUST000525,Vivaan Singh,,group_d_broken_promise,16700.0,1,0,1,39.6,10,2,Mumbai,iOS,,
CUST000526,Diya Sharma,,normal,37100.0,6,5,1,1.9,2,2,Jaipur,Android,,
CUST000527,Aarav Malhotra,,normal,10800.0,5,5,0,4.9,0,0,Ahmedabad,Desktop,,
CUST000528,Myra Chawla,,normal,15800.0,4,3,1,1.5,0,0,Chennai,Android,,
